"Mask($close/Ref($close,1)-1,'SH000300')","Mask(Mean($close/Ref($close,1)-1,5),'SH000300')","Mask(Std($close/Ref($close,1)-1,5),'SH000300')","Mask(Mean($amount,5)/$amount,'SH000300')","Mask(Std($amount,5)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,10),'SH000300')","Mask(Std($close/Ref($close,1)-1,10),'SH000300')","Mask(Mean($amount,10)/$amount,'SH000300')","Mask(Std($amount,10)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,20),'SH000300')","Mask(Std($close/Ref($close,1)-1,20),'SH000300')","Mask(Mean($amount,20)/$amount,'SH000300')","Mask(Std($amount,20)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,30),'SH000300')","Mask(Std($close/Ref($close,1)-1,30),'SH000300')","Mask(Mean($amount,30)/$amount,'SH000300')","Mask(Std($amount,30)/$amount,'SH000300')","Mask(Mean($close/Ref($close,1)-1,60),'SH000300')","Mask(Std($close/Ref($close,1)-1,60),'SH000300')","Mask(Mean($amount,60)/$amount,'SH000300')","Mask(Std($amount,60)/$amount,'SH000300')","Mask($close/Ref($close,1)-1,'SH000905')","Mask(Mean($close/Ref($close,1)-1,5),'SH000905')","Mask(Std($close/Ref($close,1)-1,5),'SH000905')","Mask(Mean($amount,5)/$amount,'SH000905')","Mask(Std($amount,5)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,10),'SH000905')","Mask(Std($close/Ref($close,1)-1,10),'SH000905')","Mask(Mean($amount,10)/$amount,'SH000905')","Mask(Std($amount,10)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,20),'SH000905')","Mask(Std($close/Ref($close,1)-1,20),'SH000905')","Mask(Mean($amount,20)/$amount,'SH000905')","Mask(Std($amount,20)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,30),'SH000905')","Mask(Std($close/Ref($close,1)-1,30),'SH000905')","Mask(Mean($amount,30)/$amount,'SH000905')","Mask(Std($amount,30)/$amount,'SH000905')","Mask(Mean($close/Ref($close,1)-1,60),'SH000905')","Mask(Std($close/Ref($close,1)-1,60),'SH000905')","Mask(Mean($amount,60)/$amount,'SH000905')","Mask(Std($amount,60)/$amount,'SH000905')","Mask($close/Ref($close,1)-1,'SH000906')","Mask(Mean($close/Ref($close,1)-1,5),'SH000906')","Mask(Std($close/Ref($close,1)-1,5),'SH000906')","Mask(Mean($amount,5)/$amount,'SH000906')","Mask(Std($amount,5)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,10),'SH000906')","Mask(Std($close/Ref($close,1)-1,10),'SH000906')","Mask(Mean($amount,10)/$amount,'SH000906')","Mask(Std($amount,10)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,20),'SH000906')","Mask(Std($close/Ref($close,1)-1,20),'SH000906')","Mask(Mean($amount,20)/$amount,'SH000906')","Mask(Std($amount,20)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,30),'SH000906')","Mask(Std($close/Ref($close,1)-1,30),'SH000906')","Mask(Mean($amount,30)/$amount,'SH000906')","Mask(Std($amount,30)/$amount,'SH000906')","Mask(Mean($close/Ref($close,1)-1,60),'SH000906')","Mask(Std($close/Ref($close,1)-1,60),'SH000906')","Mask(Mean($amount,60)/$amount,'SH000906')","Mask(Std($amount,60)/$amount,'SH000906')",sentiment_response,average_sentiment,comment_count
0.6737471,0.26584238,-1.2177352,-0.2508722,-0.2598847,0.63826376,-1.401741,0.060795024,-0.13023566,0.33241773,-1.5657606,0.07633714,-0.7718687,0.2816609,-1.6800333,0.26706204,-0.71262664,0.46065933,-1.70618,0.22518678,-0.8262303,-0.6486452,-0.53949475,-0.72796565,0.33990678,0.03499186,-0.18168858,-1.0109612,0.53875655,-0.24544194,-0.3733519,-1.1225184,0.6824892,0.04400028,0.05307787,-1.2939129,0.91716665,0.52071613,0.50236666,-1.4530839,0.6915908,-0.47619927,0.26103243,0.0007283304,-1.2638532,-0.027533581,-0.15096387,0.37169874,-1.4036069,0.2869641,-0.17557046,0.110636905,-1.4893852,0.3473713,-0.5563558,0.20962854,-1.6277927,0.540773,-0.2945035,0.5199734,-1.8082274,0.45260745,-0.8548954,0.1,0.0,358
-0.32615438,0.076858945,-1.1169455,-0.456091,-0.30978033,0.55315685,-1.3313832,-0.12885055,-0.3374966,0.33270577,-1.5659578,-0.1372497,-0.87718225,0.2804696,-1.6794108,0.061729003,-0.81944895,0.3897105,-1.7057682,0.057795756,-0.91061085,-0.7892523,-0.76634693,-0.68113476,0.43115938,0.16141328,-0.31659758,-0.93300956,0.72721654,-0.0064709918,-0.47478464,-1.0867184,0.7466556,-0.1512746,-0.07551183,-1.2594464,1.0678022,0.7433598,0.3824699,-1.4353588,0.8308179,-0.34939873,-0.47482893,-0.20639312,-1.1589744,-0.14465773,-0.1844884,0.2683434,-1.3153987,0.22987144,-0.24658386,0.07826558,-1.46989,0.22469948,-0.6849453,0.16584547,-1.607355,0.4613995,-0.29680976,0.4301034,-1.8030207,0.39394355,-0.86369264,,0.0,447
-0.13407482,-0.024773266,-1.1127865,1.5788546,1.1891546,0.44111663,-1.3058727,1.7122985,0.9882623,0.30958697,-1.5602647,1.2669677,-0.0075420346,0.23647368,-1.6775196,1.3716569,-0.08047661,0.42482683,-1.7154143,1.2176774,-0.26940548,0.65726614,-0.6806214,-0.51925296,0.85640675,0.6498836,-0.21484637,-0.84144163,1.2080117,0.5545221,-0.23161995,-1.042367,1.0681025,-0.03181499,-0.053119104,-1.2447473,1.413813,1.140807,0.43010104,-1.4185175,1.1763854,-0.08094074,0.13468634,-0.25266728,-1.2072957,1.3383209,0.9823647,0.22328223,-1.3271623,1.581094,0.8006583,0.14043286,-1.4744167,1.2269837,-0.09759816,0.1419806,-1.6138301,1.3980025,0.3905899,0.4711383,-1.8063778,1.2602875,-0.33096376,-0.2,0.0,189
0.055168223,0.06906222,-1.1396013,0.54927856,0.23867695,0.18495901,-1.5479662,0.9962149,0.4343028,0.27673408,-1.5644553,0.87596405,-0.11757739,0.197726,-1.6857166,1.0170248,-0.23890737,0.39881426,-1.7183845,0.9613679,-0.3394165,0.33682758,-0.1425605,-0.62577915,0.1619129,-1.057258,-0.31117687,-0.93544567,0.87078613,0.5353214,-0.24317184,-1.0484153,0.8800175,0.0041220505,-0.048420276,-1.2428745,1.2195473,1.0715344,0.42707253,-1.419394,1.0669508,-0.07253852,0.1619169,-0.010663307,-1.2984513,0.41084364,-0.2606921,0.013316533,-1.5920032,1.0069363,0.4908102,0.11318205,-1.4838139,0.91739416,-0.13173814,0.11632653,-1.6222044,1.1127193,0.26191297,0.45147502,-1.8101857,1.0627359,-0.3579572,0.1,0.0,156
0.61394703,0.30499393,-1.0230368,-0.40932012,-0.15783803,0.3094855,-1.4590137,-0.12785143,-0.43787742,0.43641338,-1.5454133,0.053273756,-0.569946,0.254605,-1.6554521,0.26392436,-0.6217536,0.5179382,-1.7225233,0.32802597,-0.6551026,-0.2187192,-0.15695718,-0.62375605,0.2259948,-1.041744,-0.41604948,-0.96398056,0.71995854,0.46013018,-0.1961321,-1.0586784,0.83094645,0.03417575,-0.07576942,-1.2420876,1.2057533,1.2016772,0.43243957,-1.420285,1.0895058,0.0064776684,0.36396676,0.15261927,-1.2371912,-0.18663749,-0.48181343,0.06472339,-1.5538267,0.23154631,-0.13023406,0.24088368,-1.4876876,0.38304985,-0.40995562,0.14700447,-1.6116387,0.64403963,0.022817498,0.5392819,-1.8179749,0.6733522,-0.53869134,0.1,0.0,223
0.36070225,0.19256608,-1.141514,0.07889894,-0.056976292,0.3361824,-1.4475753,0.30378553,-0.3592733,0.46381143,-1.5380268,0.49331772,-0.27376255,0.3392443,-1.6529589,0.67131674,-0.3559872,0.58981264,-1.7266139,0.7071357,-0.41825086,0.37311023,0.23131247,-0.7093216,-0.06480065,-1.4638575,-0.17702,-0.9287989,0.35653943,-0.3893555,-0.21885695,-1.0721527,0.62867737,-0.21644329,-0.060516942,-1.2359632,1.042936,1.1407435,0.49162674,-1.4152235,0.99989635,0.008632763,0.38540295,0.19858854,-1.2013665,0.024551043,-0.5974131,0.16363809,-1.5114133,0.361524,-0.40841064,0.25228515,-1.4822592,0.58077997,-0.28904393,0.21105719,-1.5984483,0.8360778,0.2095854,0.6103852,-1.8187758,0.8818328,-0.3655576,0.0,0.0,190
0.33818024,0.43115714,-1.2870836,-1.9465185,0.41121092,0.37257874,-1.4367383,-1.5060767,-0.6060475,0.54853505,-1.542575,-1.1014166,-1.0088139,0.4617402,-1.6784425,-0.8359449,-1.1511093,0.6102498,-1.7240433,-0.6122549,-1.1152987,0.14547172,0.58650994,-1.1821071,-1.4182947,-0.24803339,-0.08755799,-0.9168549,-0.8765121,-0.767702,-0.010964532,-1.1412253,-0.45682573,-0.9180975,0.05614106,-1.2542423,-0.001250639,0.23690404,0.47327265,-1.418755,0.112870686,-0.5708019,0.2944851,0.48293895,-1.6125406,-1.8596822,0.26103023,0.21892512,-1.4942392,-1.315543,-0.6451111,0.37992546,-1.5079211,-0.8729241,-1.0044186,0.33599514,-1.6249304,-0.5175212,-0.7278481,0.6192829,-1.8172871,-0.32733834,-1.0608053,0.5,0.0,216
0.5991909,0.6945043,-1.3908367,-1.0290693,0.6782964,0.4912267,-1.3832662,-0.9989943,-0.2398487,0.66080207,-1.5208621,-0.7564196,-0.7637994,0.56911844,-1.6585149,-0.530814,-0.9669208,0.6494641,-1.7142382,-0.35024783,-0.9823317,-0.5540247,0.12621641,-1.0467596,-0.3513841,-0.029705707,-0.3486475,-0.9499407,-0.2465814,-0.5298414,-0.012407129,-1.1404684,0.056647945,-0.6802154,-0.034761563,-1.2395418,0.48189205,0.67620546,0.38920113,-1.4107653,0.5591085,-0.25285637,0.24372058,0.52323973,-1.6543999,-0.8413372,0.51795965,0.21464884,-1.496128,-0.74031496,-0.29543748,0.45916754,-1.5171913,-0.45792812,-0.7745668,0.3806919,-1.6225702,-0.1504263,-0.4804631,0.62045574,-1.8171048,0.009562215,-0.87277883,0.0,0.0,270
-0.30572525,0.56489193,-1.1480464,-1.5102888,0.4731083,0.4649778,-1.3588659,-1.7104061,-0.20847099,0.69465697,-1.5523704,-1.3498099,-0.89083594,0.5300604,-1.6436166,-1.1076205,-1.1893142,0.58547515,-1.7114841,-0.8624464,-1.229364,-1.3973598,-0.5327792,-0.49124488,-1.107382,0.035469275,-0.43294403,-0.8261852,-1.066696,-0.8707758,-0.08489522,-1.053745,-0.5992199,-0.949532,-0.34802175,-1.1755873,-0.1909008,0.07009019,0.15575573,-1.3708316,-0.019214993,-0.6430116,-0.6590272,0.219806,-1.0361763,-1.4543575,0.4270902,0.17067224,-1.426229,-1.5375328,-0.3378774,0.4609787,-1.5194668,-1.1028906,-0.94287807,0.24844655,-1.5767282,-0.77614594,-0.8840818,0.49916586,-1.8054711,-0.5559778,-1.1907842,-0.5,0.0,465
-0.101147056,0.30807105,-1.1534152,0.2782332,1.0731864,0.4496517,-1.3509518,-0.463923,0.5201914,0.6705371,-1.5439512,-0.40886107,-0.3424905,0.4776961,-1.641905,-0.33379528,-0.83503306,0.50310826,-1.7279404,-0.17448771,-0.86559767,0.41899437,-0.29044643,-0.3422151,0.43404752,0.1907718,-0.2740631,-0.75941074,-0.069483906,-0.5491307,-0.049225044,-1.0383953,0.1968441,-0.5925764,-0.25984222,-1.1538332,0.42578304,-0.06559558,0.22496735,-1.3629919,0.6208535,-0.18302087,0.0766814,0.11362085,-1.0722662,0.35704195,0.86814845,0.2115474,-1.4331,-0.309842,0.25731066,0.45447353,-1.5193444,-0.17156549,-0.4863001,0.2409933,-1.5773985,-0.040795013,-0.7474794,0.46174455,-1.8126808,0.15537655,-0.78111964,0.2,0.0,162
-0.258939,0.08553132,-1.1090553,-0.1942267,-0.49909815,0.20389062,-1.3903619,-0.97778094,0.20660211,0.6291501,-1.5232439,-0.83304334,-0.63431764,0.42829588,-1.6301855,-0.74031985,-1.0405288,0.5031774,-1.7279576,-0.55699146,-1.0938678,-0.19221708,-0.5052722,-0.4671294,0.23942642,-0.42099616,-0.15316549,-0.80324954,-0.30571815,-0.63418466,-0.19122726,-1.0825509,-0.01887782,-0.6950451,-0.33628228,-1.168558,0.18256277,-0.32862496,0.257931,-1.3701203,0.42613655,-0.30550867,-0.23149534,-0.114394344,-1.1190422,-0.04872496,-0.4252143,0.08122355,-1.4210917,-0.7567553,0.036192007,0.37915942,-1.505122,-0.5469924,-0.70866066,0.18034713,-1.5733694,-0.40670654,-0.9596206,0.47238076,-1.8155642,-0.18891694,-1.0053666,0.05,0.0,162
-0.02296817,-0.044172574,-1.1646577,0.21948884,-0.2945049,0.28377962,-1.4391832,-0.5459561,0.4869487,0.62565243,-1.522262,-0.50053227,-0.4586484,0.47350994,-1.6458462,-0.48131928,-0.881606,0.5808638,-1.758013,-0.34371188,-0.9856159,-0.8557378,-0.8857344,-0.50805265,0.19674304,-0.53034,-0.17077601,-0.78692824,-0.16558081,-0.59890574,-0.29827663,-1.035018,0.06347626,-0.6480057,-0.42736763,-1.1375346,0.19922434,-0.5416083,0.16825491,-1.3460737,0.4893235,-0.23832047,-0.28381282,-0.32814226,-1.1999099,0.23081024,-0.30780748,0.13176678,-1.4719098,-0.40391526,0.22394738,0.34328473,-1.4901626,-0.28631604,-0.58699834,0.18198508,-1.574002,-0.22455971,-0.90764546,0.49998027,-1.8263919,-0.011050036,-0.90504503,0.0,0.0,289
-0.13329399,-0.3072393,-1.5802443,0.014318103,-0.40502977,0.28398538,-1.4393015,-0.5254944,0.039085887,0.55068636,-1.5133904,-0.58175564,-0.5503746,0.45421094,-1.6417692,-0.5913991,-0.93940526,0.6185438,-1.770306,-0.44349384,-1.0439575,-0.7523088,-0.9610829,-0.49227187,0.30348378,-0.47676918,-0.5441408,-0.86394185,-0.016030764,-0.7049164,-0.48891494,-1.0237949,0.12683569,-0.6092588,-0.44248813,-1.1305951,0.2064157,-0.6893457,0.14545557,-1.3365806,0.52065665,-0.21708353,-0.3254173,-0.5385045,-1.3529408,0.1233221,-0.36634898,0.01002243,-1.4361241,-0.33872166,-0.120368324,0.22997546,-1.4780316,-0.32396194,-0.6392415,0.16484542,-1.5678967,-0.30064332,-1.0031444,0.5202388,-1.8345735,-0.07586013,-0.9590027,0.5,0.0,408
0.59484583,0.016194383,-1.2130613,-0.27097806,-1.3506806,0.4261894,-1.3814484,-0.37253892,-0.38379213,0.47429982,-1.5985951,-0.6128299,-0.6116142,0.5066729,-1.6197274,-0.6008004,-0.93598956,0.6349189,-1.7644985,-0.44821402,-1.0465156,0.82302374,-0.11733148,-0.42437932,-0.27500066,-1.6554058,-0.41535833,-0.72284967,-0.18455297,-0.9179732,-0.4661378,-1.0016626,-0.10326988,-0.79081887,-0.3793832,-1.0877211,0.016215194,-0.8044307,0.14925931,-1.3341626,0.35057873,-0.31758705,0.69279045,-0.03885162,-1.0653617,-0.28144673,-1.4513246,0.15049265,-1.314163,-0.2952689,-0.50185585,0.18276793,-1.537735,-0.42443785,-0.76002604,0.22175045,-1.5341834,-0.37047604,-1.0508015,0.5328618,-1.8281008,-0.1348348,-0.9924599,-0.2,0.0,194
0.70491666,0.30568644,-1.0338224,-1.0032132,-0.92822826,0.45015976,-1.3571053,-1.0105289,-0.74338645,0.57384175,-1.5503274,-1.1644343,-0.82074314,0.65426284,-1.6029264,-1.07789,-1.1183416,0.6945776,-1.7492493,-0.8684249,-1.2390925,0.33552292,-0.14905083,-0.45124656,-0.37814513,-1.5608636,-0.26855206,-0.67703974,-0.25849122,-1.1565346,-0.43670568,-0.98840994,-0.26277086,-0.95082843,-0.25925282,-1.0789243,-0.12131389,-0.92972827,0.19579361,-1.3280697,0.22660641,-0.4050478,0.6125856,0.1592269,-0.9119553,-0.85713,-1.0840026,0.2162777,-1.2600721,-0.7791177,-0.83323187,0.26237515,-1.4925089,-0.87904024,-0.9398142,0.36565393,-1.5185829,-0.75592256,-1.2126558,0.59113383,-1.8140644,-0.49612647,-1.1893555,0.05,0.0,195
-0.17157073,0.33706412,-1.067912,-0.9755966,-0.5255985,0.3099068,-1.34105,-0.92393756,-1.134471,0.4977217,-1.5384792,-1.2050887,-0.70288974,0.5983183,-1.5952557,-1.1222845,-1.0432974,0.6838866,-1.7474802,-0.9223692,-1.2361337,-0.0066681644,-0.07854177,-0.44999206,-0.53827995,-1.2713332,-0.36914682,-0.7229111,-0.35527426,-1.3998581,-0.33954203,-0.9968472,-0.45142183,-1.2565796,-0.33395824,-1.1040207,-0.2810893,-1.1361805,0.163872,-1.3329873,0.090947025,-0.49823043,-0.1107756,0.2038468,-0.9410239,-0.88703924,-0.694646,0.08498784,-1.2806209,-0.7495677,-1.2157948,0.24038304,-1.4891127,-0.9702243,-0.89187026,0.3007242,-1.5228049,-0.8383737,-1.1941632,0.5728179,-1.812931,-0.5787398,-1.2239251,0.2,0.0,199
0.5797072,0.5535107,-1.0538065,0.40272033,-0.23487312,0.37354872,-1.3009379,0.08226936,-0.75187397,0.5647804,-1.5119922,-0.46935663,-0.21385738,0.705294,-1.5840231,-0.5182952,-0.6231308,0.7793123,-1.7477932,-0.41914815,-0.95388263,0.42822063,0.40936565,-0.6802666,0.054431338,-1.2665079,-0.29425296,-0.6786606,-0.01067933,-1.4217975,-0.22418503,-0.96627706,-0.1662444,-1.1644858,-0.12547512,-1.1290104,-0.052271213,-1.1440591,0.28033653,-1.3387864,0.32130048,-0.3336751,0.55508983,0.5139183,-0.9910386,0.31008974,-0.533596,0.1539444,-1.2310363,0.07717367,-0.95293325,0.32478043,-1.4552153,-0.35463694,-0.54387057,0.44637492,-1.5210116,-0.34520555,-0.9199406,0.6794653,-1.8153089,-0.12824312,-0.9711377,0.0,0.0,281
0.7529777,0.87180895,-1.1401296,-0.63876635,-0.6075922,0.41407126,-1.2618215,-0.80018866,-1.0094435,0.67147714,-1.466118,-1.0647388,-0.61614776,0.8223856,-1.5561746,-1.0517777,-0.92053384,1.0172479,-1.8671105,-0.8914706,-1.1905187,0.2099619,0.7750309,-1.2133968,-0.8282401,-0.94509095,-0.09189004,-0.68733233,-0.7480206,-1.3496581,-0.2654037,-0.98492885,-0.75437415,-1.2733316,-0.012939867,-1.1359134,-0.58184546,-1.3328127,0.4662528,-1.4281214,-0.19832699,-0.7064456,0.6054062,0.8579651,-1.2356322,-0.73494834,-0.7245615,0.24964716,-1.1715281,-0.79704446,-1.1031966,0.38688552,-1.4229705,-0.97003525,-0.8197412,0.566791,-1.5048481,-0.8841349,-1.1488686,0.91169506,-1.9460852,-0.6424823,-1.2517412,0.1,0.0,1100
0.315892,0.7716246,-1.1373761,-0.55513227,-0.8487762,0.57786626,-1.3202797,-0.9120303,-0.95309055,0.7636784,-1.4846156,-1.1106867,-0.54796606,0.9430221,-1.5961328,-1.0950071,-0.8726131,0.93836725,-1.9098493,-0.9438702,-1.188193,0.20985106,0.54202384,-1.4810272,-1.0120184,-0.49087328,0.33382416,-1.0292696,-1.0464351,-1.0920268,-0.025771752,-1.0625887,-0.9907986,-1.2279775,0.16820872,-1.1902635,-0.7824795,-1.3295912,0.34053546,-1.5118624,-0.40533382,-0.84561074,0.30002487,0.7127929,-1.2706652,-0.74413896,-0.7692586,0.50341433,-1.3237942,-0.98616874,-0.989125,0.52939403,-1.4655606,-1.0866687,-0.7505753,0.7122003,-1.5573484,-0.9823954,-1.1080847,0.8139075,-2.0127904,-0.74910253,-1.2867738,0.05,0.0,1011
-0.6544441,0.28341985,-0.80861557,-0.34841102,-0.7844599,0.43207347,-1.1710278,-0.6517799,-1.0049281,0.6556756,-1.4028009,-0.9373394,-0.4929996,0.840695,-1.5359671,-0.9686233,-0.7975433,0.85085934,-1.8825806,-0.8674199,-1.1270663,-0.72101873,0.14053531,-0.95705485,-0.6576174,-0.38879243,0.031860214,-0.9556876,-0.8528146,-0.89074415,-0.12619787,-1.025901,-0.88054144,-1.0964853,0.027113765,-1.1663699,-0.71023494,-1.2595177,0.25074446,-1.4942478,-0.3643193,-0.81592935,-0.67922103,0.23532106,-0.87155986,-0.47380975,-0.66682726,0.303401,-1.1558685,-0.7385858,-0.96165586,0.42129317,-1.3892169,-0.9313612,-0.67448467,0.5933534,-1.5002217,-0.8750583,-1.032296,0.7217468,-1.9837699,-0.6818417,-1.2339586,0.0,0.0,1221
-0.5926839,0.13218006,-0.6644188,0.19699979,-0.58806425,0.34413236,-1.0914096,-0.100391366,-0.8533012,0.43198496,-1.3728787,-0.52517956,-0.26240996,0.75643384,-1.4917872,-0.62918025,-0.6011403,0.80714226,-1.863271,-0.61331636,-0.97682333,-0.9442999,-0.21576712,-0.62363917,0.15786609,-0.30616537,-0.16734968,-0.8194147,-0.29563788,-0.7352291,-0.18116318,-0.98851097,-0.49517208,-0.89529073,-0.19847004,-1.1493293,-0.39456227,-1.0980755,0.15911621,-1.4620119,-0.08542278,-0.6228315,-0.70806056,0.014555241,-0.6583585,0.20056932,-0.43569311,0.17730087,-1.0425702,-0.15617278,-0.81501085,0.24710701,-1.3212048,-0.5155519,-0.4476334,0.45897964,-1.4475816,-0.5425141,-0.84043854,0.66081333,-1.9549156,-0.40796167,-1.0737209,-0.6,0.0,2211
0.65126765,0.15788047,-0.64069146,0.46467426,-0.9322663,0.52179223,-1.05403,0.09113881,-0.97931194,0.60462767,-1.366799,-0.3891782,-0.22692305,0.85350716,-1.4756596,-0.5157776,-0.5715371,0.8274526,-1.8552651,-0.54189306,-0.9338478,0.11280453,-0.335626,-0.73965085,0.92819303,-0.40617937,0.08919549,-0.92539674,0.21172,-0.6521293,-0.013461334,-1.0282024,-0.13270104,-0.758742,-0.14002715,-1.147391,-0.101852864,-0.9590647,0.12685333,-1.4706641,0.17164323,-0.43972832,0.50370413,-0.0044377083,-0.6763925,0.66148335,-0.7211934,0.38567945,-1.0410763,0.16728501,-0.8816377,0.4229899,-1.3342098,-0.29099277,-0.36299106,0.5471929,-1.4361335,-0.36536175,-0.75965494,0.665298,-1.9530909,-0.27152336,-0.993822,0.1,0.0,1646
0.3094541,-0.001407872,-0.7820467,-1.3420712,-0.34950286,0.6384555,-1.0776795,-1.3109621,-1.0232363,0.68296856,-1.3751683,-1.3704686,-0.8901008,0.85622543,-1.4753126,-1.3672646,-1.041717,0.85313356,-1.8537995,-1.2446467,-1.284752,-2.2548926,-1.272277,0.07375324,-0.24239877,-0.64527756,-0.30880532,-0.27992004,-0.482502,-1.0255724,-0.55486226,-0.7107219,-0.6478812,-1.0507351,-0.5162247,-0.89274293,-0.5711925,-1.159671,-0.07548259,-1.290415,-0.2785527,-0.75078183,-0.49443206,-0.4109551,-0.8041155,-1.089299,-0.48332828,0.34095782,-1.0045236,-1.0859884,-1.053354,0.30991125,-1.296949,-1.1672745,-0.90645164,0.42724743,-1.4136559,-1.1162229,-1.1228884,0.6212193,-1.9386137,-0.94985,-1.3451631,,6.392227051904884e-05,3911
0.46263543,0.05129399,-0.74435914,0.075686514,0.23800637,0.6036183,-1.0925283,-0.080676176,-0.7253805,0.7549398,-1.3689588,-0.48494855,-0.5579226,0.77246624,-1.5276611,-0.7071524,-0.51845896,0.86356,-1.8510758,-0.71952426,-0.9496094,0.6877077,-1.0906903,0.31004584,0.81771296,-0.17510325,-0.3446475,-0.31251684,0.5073723,-0.72682667,-0.48962998,-0.67228544,0.08390956,-0.82657087,-0.5181294,-0.8940113,0.00010263023,-0.89303106,-0.057766482,-1.2815763,0.2536631,-0.37268043,0.552768,-0.31753728,-0.69098735,0.32791516,0.028873924,0.30390757,-1.0322564,0.14452215,-0.80175954,0.3801634,-1.2727067,-0.2903715,-0.6195882,0.36683124,-1.4577671,-0.46953127,-0.6812167,0.6335691,-1.9334817,-0.38601375,-1.0075984,-1.0,0.0,2305
1.5542184,0.84451944,-0.48444954,-1.1634045,0.11892863,0.8274077,-0.83938086,-1.1427337,-0.84010166,0.9210205,-1.2022283,-1.208154,-0.96619207,0.98203844,-1.3847057,-1.3197103,-0.86070937,0.9926448,-1.7666639,-1.2128266,-1.2060764,0.14460196,-0.7617522,0.39802068,0.29322812,-0.6118369,-0.39521816,-0.3344987,0.36208153,-0.7813445,-0.42208472,-0.66359013,0.015365171,-1.0058055,-0.5229817,-0.8953168,-0.1026039,-0.9664207,0.0016136344,-1.2832121,0.16471308,-0.42799282,1.1543148,0.36016604,-0.4415973,-0.843317,-0.14809673,0.44725022,-0.8817401,-0.7436927,-0.9833497,0.5222216,-1.1664847,-0.88163835,-1.0017232,0.51456606,-1.3682102,-0.975367,-0.9397352,0.7481039,-1.8776062,-0.8305634,-1.2474818,-0.3,0.0,1697
0.17404602,1.119885,-0.85799336,-0.8283504,0.07387625,0.91847694,-0.87652063,-1.0584248,-0.61773086,0.88805133,-1.2030385,-1.1108396,-1.0111932,0.96937984,-1.3848331,-1.2807399,-0.7314773,1.0042303,-1.7669175,-1.1964755,-1.1471452,-0.30050227,-0.5171074,0.33643723,0.037099265,-0.70684314,-0.47304827,-0.3402194,0.24335077,-0.8001322,-0.5473164,-0.68792427,-0.026711877,-1.1721886,-0.48893335,-0.900886,-0.19011162,-1.0871333,0.044401642,-1.2956696,0.107599154,-0.47407064,0.040418122,0.6368154,-0.7294364,-0.63854945,-0.1594289,0.48725635,-0.8929948,-0.70812464,-0.87620103,0.46021357,-1.1730483,-0.8168017,-1.1264646,0.5188931,-1.3684865,-0.96857554,-0.85667306,0.7713039,-1.8808419,-0.83055884,-1.2289253,-0.5,0.0,1713
-2.6729658,-0.07398978,0.8658103,-0.14090057,-0.53356785,0.061403867,0.062118586,-0.6322664,-0.66571486,0.35619047,-0.61310965,-0.86487126,-0.82269293,0.54322,-0.9347947,-1.0796076,-0.5450874,0.7958453,-1.5055171,-1.0568445,-1.0366586,-1.9452196,-1.2991618,0.6430012,-0.16817243,-0.7906612,-1.1017194,-0.108592905,0.07716798,-1.0086031,-0.9359978,-0.5025442,-0.18627128,-1.2311186,-0.7497914,-0.74323356,-0.31244856,-1.1375599,-0.094795406,-1.1833355,-0.002676094,-0.57212365,-2.4900935,-0.46973878,0.6397992,-0.14459422,-0.66874856,-0.31850535,-0.07847663,-0.41367903,-1.0657947,-0.0402905,-0.6727188,-0.6638329,-1.0127751,0.13244168,-0.9772239,-0.8430625,-0.74146605,0.5751636,-1.6257867,-0.73567694,-1.1777669,,0.0,4129
0.0048655975,-0.18338056,0.8476884,1.1676589,0.52208483,-0.13572226,0.008941277,0.59912694,-0.018127503,0.25121439,-0.6294365,0.058143627,-0.35655046,0.5218535,-0.93439496,-0.34907973,0.0035202177,0.65701497,-1.5625613,-0.518897,-0.6539652,-0.07305989,-0.47005987,0.06600685,1.0663362,-0.41858846,-1.1766856,-0.14581986,1.249016,-0.116452135,-0.84658146,-0.50240725,0.77392673,-0.78083545,-0.8249015,-0.765808,0.45993793,-0.7378983,-0.17148621,-1.2043434,0.7209054,-0.047577873,-0.008971621,-0.29030502,0.63169163,1.231209,0.30053276,-0.48107105,-0.13890916,0.87123847,-0.3722099,-0.08570975,-0.6779552,0.30713305,-0.59723556,0.09210259,-0.98067945,-0.09198824,-0.2352286,0.45011362,-1.6789299,-0.112134434,-0.7915207,-0.2,0.0,2289
